Created Date,Closed Date,Borough,Descriptor,Complaint Type,Agency,Longitude,Latitude,Status,processing_time,start_time_window
01/01/2016 03:17:42 PM,01/06/2016 01:10:18 AM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.92423543971381,40.66844771249684,Closed,4 days 09:52:36.000000000,15
01/01/2016 03:18:00 PM,01/02/2016 12:20:00 PM,QUEENS,Sewer Backup (Use Comments) (SA),Sewer,DEP,-73.79884869383828,40.67412397950199,Closed,0 days 21:02:00.000000000,15
01/01/2016 03:19:15 PM,01/01/2016 06:28:10 PM,MANHATTAN,Posted Parking Sign Violation,Illegal Parking,NYPD,-73.99483070314847,40.71613545748383,Closed,0 days 03:08:55.000000000,15
01/01/2016 03:19:38 PM,01/02/2016 11:13:41 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.93013510984106,40.83487643219506,Closed,0 days 19:54:03.000000000,15
01/01/2016 03:19:47 PM,01/01/2016 09:55:31 PM,QUEENS,No Access,Blocked Driveway,NYPD,-73.86802641127646,40.7650977115834,Closed,0 days 06:35:44.000000000,15
01/01/2016 03:19:54 PM,01/03/2016 01:09:06 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.99156577004746,40.718536929684475,Closed,1 days 09:49:12.000000000,15
01/01/2016 03:19:56 PM,01/05/2016 01:00:49 PM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.8772991398564,40.8245945314593,Closed,3 days 21:40:53.000000000,15
01/01/2016 03:20:01 PM,01/05/2016 01:00:48 PM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.87737784124917,40.82502279127209,Closed,3 days 21:40:47.000000000,15
01/01/2016 03:20:04 PM,01/06/2016 01:35:32 PM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.91122762395894,40.65632294977704,Closed,4 days 22:15:28.000000000,15
01/01/2016 03:20:10 PM,03/09/2016 04:27:54 PM,MANHATTAN,Driver Complaint,Taxi Complaint,TLC,-73.99677889016448,40.71134591981181,Closed,68 days 01:07:44.000000000,15
01/01/2016 03:20:20 PM,01/05/2016 10:00:25 AM,QUEENS,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.75121009186816,40.59425325759664,Closed,3 days 18:40:05.000000000,15
01/01/2016 03:20:27 PM,01/05/2016 01:10:35 AM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-74.0059880216727,40.634294474339534,Closed,3 days 09:50:08.000000000,15
01/01/2016 03:21:06 PM,01/08/2016 01:12:18 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.86862634805094,40.86540978659532,Closed,6 days 09:51:12.000000000,15
01/01/2016 03:22:08 PM,01/06/2016 01:10:19 AM,BROOKLYN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.9279763948423,40.67250140666739,Closed,4 days 09:48:11.000000000,15
01/01/2016 03:22:09 PM,02/29/2016 01:03:59 AM,MANHATTAN,PESTS,UNSANITARY CONDITION,HPD,-73.94050565541572,40.79149368749373,Closed,58 days 09:41:50.000000000,15
01/01/2016 03:22:10 PM,02/29/2016 01:03:59 AM,MANHATTAN,PESTS,UNSANITARY CONDITION,HPD,-73.94050565541572,40.79149368749373,Closed,58 days 09:41:49.000000000,15
01/01/2016 03:22:10 PM,02/29/2016 01:04:00 AM,MANHATTAN,PESTS,UNSANITARY CONDITION,HPD,-73.94050565541572,40.79149368749373,Closed,58 days 09:41:50.000000000,15
01/01/2016 03:22:10 PM,02/29/2016 01:04:00 AM,MANHATTAN,PESTS,UNSANITARY CONDITION,HPD,-73.94050565541572,40.79149368749373,Closed,58 days 09:41:50.000000000,15
01/01/2016 03:22:11 PM,01/05/2016 10:00:23 AM,QUEENS,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.82671334939981,40.5807227850377,Closed,3 days 18:38:12.000000000,15
01/01/2016 03:23:00 PM,01/04/2016 12:00:00 PM,QUEENS,E2 Receptacle Violation,Dirty Conditions,DSNY,-73.9149320443073,40.758532549348025,Closed,2 days 20:37:00.000000000,15
01/01/2016 03:23:16 PM,01/01/2016 03:23:16 PM,BROOKLYN,Curb Cut/Driveway/Carport - Illegal,General Construction/Plumbing,DOB,-74.00756648759854,40.60600381250245,Open,0 days 00:00:00.000000000,15
01/01/2016 03:23:52 PM,03/09/2016 04:25:45 PM,MANHATTAN,Driver Complaint,Taxi Complaint,TLC,-73.98776859948751,40.74978835571634,Closed,68 days 01:01:53.000000000,15
01/01/2016 03:23:55 PM,01/01/2016 07:46:08 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.92422392398699,40.81502016304788,Closed,0 days 04:22:13.000000000,15
01/01/2016 03:24:18 PM,01/05/2016 09:09:32 PM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.9323999650772,40.857175780096576,Closed,4 days 05:45:14.000000000,15
01/01/2016 03:24:20 PM,02/29/2016 01:04:00 AM,MANHATTAN,MAILBOX,GENERAL,HPD,-73.94050565541572,40.79149368749373,Closed,58 days 09:39:40.000000000,15
01/01/2016 03:24:22 PM,01/05/2016 01:00:48 PM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.87737784124917,40.82502279127209,Closed,3 days 21:36:26.000000000,15
01/01/2016 03:24:50 PM,01/01/2016 06:16:32 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.90025604763512,40.6664449457147,Closed,0 days 02:51:42.000000000,15
01/01/2016 03:25:20 PM,01/06/2016 01:10:19 AM,BROOKLYN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.9279763948423,40.67250140666739,Closed,4 days 09:44:59.000000000,15
01/01/2016 03:26:00 PM,01/01/2016 03:26:43 PM,BROOKLYN,No Status Call,Homeless Person Assistance,DHS,-73.95982643059321,40.66026150321047,Closed,0 days 00:00:43.000000000,15
01/01/2016 03:26:00 PM,01/02/2016 12:00:00 PM,QUEENS,15 Street Cond/Dump-Out/Drop-Off,Sanitation Condition,DSNY,-73.93029304189925,40.76001954113739,Closed,0 days 20:34:00.000000000,15
01/01/2016 03:26:19 PM,03/09/2016 04:32:16 PM,MANHATTAN,Driver Complaint,Taxi Complaint,TLC,-73.99677889016448,40.71134591981181,Closed,68 days 01:05:57.000000000,15
01/01/2016 03:26:23 PM,01/19/2016 10:13:01 AM,BROOKLYN,HEAVY FLOW,WATER LEAK,HPD,-73.87954335806202,40.68664040439784,Closed,17 days 18:46:38.000000000,15
01/01/2016 03:26:23 PM,03/21/2016 05:30:33 PM,BROOKLYN,SLOW LEAK,WATER LEAK,HPD,-73.87954335806202,40.68664040439784,Closed,80 days 02:04:10.000000000,15
01/01/2016 03:27:00 PM,01/08/2016 12:00:00 PM,BROOKLYN,Noise: air condition/ventilation equipment (NV1),Noise,DEP,-73.94004889209619,40.70116923498277,Closed,6 days 20:33:00.000000000,15
01/01/2016 03:27:16 PM,01/01/2016 09:36:39 PM,QUEENS,Partial Access,Blocked Driveway,NYPD,-73.78865282325795,40.683462662235854,Closed,0 days 06:09:23.000000000,15
01/01/2016 03:27:25 PM,01/04/2016 10:50:00 PM,MANHATTAN,Pothole,Street Condition,DOT,-73.97997322255587,40.760524709340736,Closed,3 days 07:22:35.000000000,15
01/01/2016 03:27:26 PM,01/05/2016 01:00:48 PM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.87737784124917,40.82502279127209,Closed,3 days 21:33:22.000000000,15
01/01/2016 03:27:27 PM,03/19/2016 05:58:14 PM,QUEENS,PESTS,UNSANITARY CONDITION,HPD,-73.92261497710003,40.74157267471363,Closed,78 days 02:30:47.000000000,15
01/01/2016 03:27:29 PM,01/06/2016 09:43:24 PM,QUEENS,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.83271470239015,40.74739761730675,Closed,5 days 06:15:55.000000000,15
01/01/2016 03:27:46 PM,01/03/2016 04:35:03 PM,BRONX,Banging/Pounding,Noise - Residential,NYPD,-73.86033852779497,40.87806134026307,Closed,2 days 01:07:17.000000000,15
01/01/2016 03:28:00 PM,01/06/2016 12:00:00 PM,QUEENS,1 Missed Collection,Missed Collection (All Materials),DSNY,-73.80173863584541,40.76309510868914,Closed,4 days 20:32:00.000000000,15
01/01/2016 03:28:07 PM,01/01/2016 06:44:00 PM,MANHATTAN,Unlicensed,Vending,NYPD,-74.01309621479948,40.70604508207161,Closed,0 days 03:15:53.000000000,15
01/01/2016 03:28:16 PM,01/01/2016 03:45:12 PM,STATEN ISLAND,Commercial Overnight Parking,Illegal Parking,NYPD,-74.2108829422226,40.54806525737971,Closed,0 days 00:16:56.000000000,15
01/01/2016 03:28:27 PM,01/01/2016 04:26:46 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.93795223325638,40.66378706017827,Closed,0 days 00:58:19.000000000,15
01/01/2016 03:28:33 PM,01/06/2016 01:10:19 AM,BROOKLYN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.9279763948423,40.67250140666739,Closed,4 days 09:41:46.000000000,15
01/01/2016 03:29:59 PM,03/02/2016 06:45:21 AM,STATEN ISLAND,Dishwashing/Utensils,Food Establishment,DOHMH,-74.14791726992794,40.60995471242154,Closed,60 days 15:15:22.000000000,15
01/01/2016 03:30:00 PM,01/01/2016 04:00:00 PM,BROOKLYN,Sewer Backup (Use Comments) (SA),Sewer,DEP,-73.95454726496284,40.70090688642743,Closed,0 days 00:30:00.000000000,15
01/01/2016 03:31:00 PM,01/04/2016 10:45:00 AM,BROOKLYN,"Air: Odor/Fumes, Vehicle Idling (AD3)",Air Quality,DEP,-74.00274975899492,40.65238547487125,Closed,2 days 19:14:00.000000000,15
01/01/2016 03:31:43 PM,01/07/2016 01:09:41 AM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.92137619026806,40.684318830692895,Closed,5 days 09:37:58.000000000,15
01/01/2016 03:31:45 PM,01/06/2016 01:10:19 AM,BROOKLYN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.9279763948423,40.67250140666739,Closed,4 days 09:38:34.000000000,15
01/01/2016 03:31:53 PM,01/02/2016 05:33:05 PM,MANHATTAN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.9375284853501,40.850681959210576,Closed,1 days 02:01:12.000000000,15
01/01/2016 03:32:00 PM,01/01/2016 04:20:13 PM,BROOKLYN,Engine Idling,Noise - Vehicle,NYPD,-74.00274975899492,40.65238547487125,Closed,0 days 00:48:13.000000000,15
01/01/2016 03:32:12 PM,02/08/2016 05:36:40 PM,BRONX,Graffiti - Highway,Highway Condition,DOT,,,Closed,38 days 02:04:28.000000000,15
01/01/2016 03:33:02 PM,,QUEENS,Smoking Violation,Smoking,DOHMH,-73.83808935217333,40.652024512611156,Pending,,15
01/01/2016 03:33:47 PM,01/04/2016 11:20:15 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.89648339982303,40.88154126381984,Closed,2 days 19:46:28.000000000,15
01/01/2016 03:33:49 PM,06/22/2016 04:57:35 PM,BROOKLYN,"No Parking, Standing, Stopping",Street Sign - Damaged,DOT,,,Closed,173 days 01:23:46.000000000,15
01/01/2016 03:33:51 PM,01/01/2016 04:57:06 PM,BRONX,With License Plate,Derelict Vehicle,NYPD,-73.80192322023605,40.813914265532354,Closed,0 days 01:23:15.000000000,15
01/01/2016 03:33:53 PM,01/02/2016 03:42:20 AM,BROOKLYN,Banging/Pounding,Noise - Residential,NYPD,-73.95656673827526,40.65134252376625,Closed,0 days 12:08:27.000000000,15
01/01/2016 03:35:06 PM,01/01/2016 09:11:32 PM,STATEN ISLAND,Partial Access,Blocked Driveway,NYPD,-74.06610573486478,40.59761890749724,Closed,0 days 05:36:26.000000000,15
01/01/2016 03:35:56 PM,01/06/2016 09:32:05 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.89508805180566,40.86515417644589,Closed,4 days 17:56:09.000000000,15
01/01/2016 03:36:00 PM,01/05/2016 05:45:00 PM,STATEN ISLAND,"Air: Odor/Fumes, Vehicle Idling (AD3)",Air Quality,DEP,-74.13699287169912,40.611335161195,Closed,4 days 02:09:00.000000000,15
01/01/2016 03:36:09 PM,02/08/2016 05:32:19 PM,BRONX,Graffiti - Highway,Highway Condition,DOT,,,Closed,38 days 01:56:10.000000000,15
01/01/2016 03:36:56 PM,01/01/2016 08:02:10 PM,BROOKLYN,Blocked Hydrant,Illegal Parking,NYPD,-73.91489443024892,40.70039308366685,Closed,0 days 04:25:14.000000000,15
01/01/2016 03:37:41 PM,02/19/2016 05:36:23 PM,QUEENS,Driver Complaint,Taxi Complaint,TLC,-73.78824185509579,40.64824355950897,Closed,49 days 01:58:42.000000000,15
01/01/2016 03:37:46 PM,01/20/2016 01:47:15 PM,Unspecified,2016 Alternate Side Parking Calendar - Bengali,DOT Literature Request,DOT,,,Closed,18 days 22:09:29.000000000,15
01/01/2016 03:37:49 PM,01/01/2016 07:01:46 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.90785467932879,40.697719748386326,Closed,0 days 03:23:57.000000000,15
01/01/2016 03:39:33 PM,01/05/2016 11:00:25 AM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.8860293453483,40.87059929894071,Closed,3 days 19:20:52.000000000,15
01/01/2016 03:40:00 PM,01/04/2016 03:00:00 PM,MANHATTAN,"Air: Odor/Fumes, Restaurant (AD2)",Air Quality,DEP,-74.00329077299581,40.73421249736197,Closed,2 days 23:20:00.000000000,15
01/01/2016 03:40:04 PM,,BROOKLYN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.97830291117701,40.591254214902186,Open,,15
01/01/2016 03:40:10 PM,01/07/2016 01:11:37 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.89516284552037,40.86128421783779,Closed,5 days 09:31:27.000000000,15
01/01/2016 03:40:28 PM,01/05/2016 08:50:00 AM,BROOKLYN,Pothole,Street Condition,DOT,-73.99776790104208,40.6911938722384,Closed,3 days 17:09:32.000000000,15
01/01/2016 03:40:33 PM,01/01/2016 08:48:17 PM,QUEENS,Partial Access,Blocked Driveway,NYPD,-73.75679180239499,40.607945327891386,Closed,0 days 05:07:44.000000000,15
01/01/2016 03:40:37 PM,01/01/2016 04:40:26 PM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.9562420696668,40.82217028504985,Closed,0 days 00:59:49.000000000,15
01/01/2016 03:41:00 PM,01/01/2016 04:00:00 PM,BROOKLYN,Leak (Use Comments) (WA2),Water System,DEP,-73.954460770821,40.70081627494719,Closed,0 days 00:19:00.000000000,15
01/01/2016 03:41:08 PM,,BROOKLYN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.97830291117701,40.591254214902186,Open,,15
01/01/2016 03:41:25 PM,06/03/2016 12:00:00 AM,MANHATTAN,Graffiti,Graffiti,DSNY,-73.92499827259367,40.86201011279578,Closed,153 days 08:18:35.000000000,15
01/01/2016 03:41:31 PM,02/05/2016 10:13:43 AM,BRONX,Graffiti - Highway,Highway Condition,DOT,,,Closed,34 days 18:32:12.000000000,15
01/01/2016 03:41:57 PM,01/01/2016 04:25:42 PM,BROOKLYN,Loud Music/Party,Noise - Residential,NYPD,-73.94041788791584,40.70393889554353,Closed,0 days 00:43:45.000000000,15
01/01/2016 03:42:00 PM,01/04/2016 12:00:00 PM,BRONX,15 Street Cond/Dump-Out/Drop-Off,Sanitation Condition,DSNY,-73.88939626268355,40.83757554812453,Closed,2 days 20:18:00.000000000,15
01/01/2016 03:42:00 PM,01/01/2016 04:00:00 PM,BROOKLYN,Leak (Use Comments) (WA2),Water System,DEP,-73.954460770821,40.70081627494719,Closed,0 days 00:18:00.000000000,15
01/01/2016 03:42:42 PM,01/07/2016 01:11:14 AM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.8303663339637,40.84901241451358,Closed,5 days 09:28:32.000000000,15
01/01/2016 03:42:47 PM,01/07/2016 10:07:28 PM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.9828956022981,40.62580098099102,Closed,6 days 06:24:41.000000000,15
01/01/2016 03:42:52 PM,01/07/2016 09:27:50 AM,QUEENS,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.84359615687458,40.679652876454405,Closed,5 days 17:44:58.000000000,15
01/01/2016 03:42:58 PM,01/01/2016 04:50:47 PM,BROOKLYN,No Access,Blocked Driveway,NYPD,-73.92645310467664,40.65142602157852,Closed,0 days 01:07:49.000000000,15
01/01/2016 03:43:57 PM,01/07/2016 01:06:50 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.94104769220854,40.83191000271565,Closed,5 days 09:22:53.000000000,15
01/01/2016 03:44:03 PM,01/05/2016 12:40:13 PM,BROOKLYN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.93380912094888,40.665346530124594,Closed,3 days 20:56:10.000000000,15
01/01/2016 03:44:04 PM,01/05/2016 12:40:12 PM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.93314495507205,40.669864050802296,Closed,3 days 20:56:08.000000000,15
01/01/2016 03:44:06 PM,01/06/2016 01:13:26 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.95329895301748,40.79938518854178,Closed,4 days 09:29:20.000000000,15
01/01/2016 03:44:34 PM,01/01/2016 10:00:49 PM,BROOKLYN,Banging/Pounding,Noise - Residential,NYPD,-73.95012102555529,40.683044837854396,Closed,0 days 06:16:15.000000000,15
01/01/2016 03:44:59 PM,01/01/2016 04:57:06 PM,BRONX,With License Plate,Derelict Vehicle,NYPD,-73.80274900428866,40.81442345587438,Closed,0 days 01:12:07.000000000,15
01/01/2016 03:45:04 PM,01/05/2016 01:00:48 PM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.87737784124917,40.82502279127209,Closed,3 days 21:15:44.000000000,15
01/01/2016 03:45:09 PM,02/08/2016 05:33:25 PM,BRONX,Graffiti - Highway,Highway Condition,DOT,,,Closed,38 days 01:48:16.000000000,15
01/01/2016 03:46:06 PM,01/05/2016 11:00:25 AM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.88170435372248,40.881101634966605,Closed,3 days 19:14:19.000000000,15
01/01/2016 03:46:18 PM,01/07/2016 01:07:41 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.94762569984421,40.83032124379424,Closed,5 days 09:21:23.000000000,15
01/01/2016 03:46:20 PM,01/06/2016 10:12:28 AM,QUEENS,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.76047739314744,40.596551139169506,Closed,4 days 18:26:08.000000000,15
01/01/2016 03:46:20 PM,01/06/2016 10:12:28 AM,QUEENS,WINDOW PANE,DOOR/WINDOW,HPD,-73.76047739314744,40.596551139169506,Closed,4 days 18:26:08.000000000,15
01/01/2016 03:46:44 PM,01/01/2016 05:24:23 PM,BRONX,Commercial Overnight Parking,Illegal Parking,NYPD,-73.89915561023996,40.829246053665855,Closed,0 days 01:37:39.000000000,15
01/01/2016 03:47:13 PM,,STATEN ISLAND,For One Address,New Tree Request,DPR,-74.19063024025971,40.59287951675272,Assigned,,15
01/01/2016 03:47:48 PM,01/01/2016 07:06:06 PM,QUEENS,Banging/Pounding,Noise - Residential,NYPD,-73.85078918674077,40.73106370542228,Closed,0 days 03:18:18.000000000,15
01/01/2016 03:48:18 PM,01/01/2016 09:59:41 PM,BROOKLYN,With License Plate,Derelict Vehicle,NYPD,-73.99203696426217,40.6395259183485,Closed,0 days 06:11:23.000000000,15
01/01/2016 03:48:29 PM,01/05/2016 01:04:26 PM,BRONX,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.86558972888561,40.859875716254784,Closed,3 days 21:15:57.000000000,15
01/01/2016 03:49:27 PM,01/01/2016 09:59:42 PM,BROOKLYN,Engine Idling,Noise - Vehicle,NYPD,-73.94800953318132,40.70905881594053,Closed,0 days 06:10:15.000000000,15
01/01/2016 03:49:56 PM,01/02/2016 04:20:37 AM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.91749686918405,40.85017807004264,Closed,0 days 12:30:41.000000000,15
01/01/2016 03:49:59 PM,01/01/2016 11:12:09 PM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.9688342190868,40.790055610972644,Closed,0 days 07:22:10.000000000,15
01/01/2016 03:50:00 PM,01/14/2016 12:45:00 PM,BROOKLYN,Hydrant Running (WC3),Water System,DEP,-73.96577598296834,40.69763626616136,Closed,12 days 20:55:00.000000000,15
01/01/2016 03:50:00 PM,01/02/2016 12:00:00 PM,STATEN ISLAND,12 Dead Animals,Sanitation Condition,DSNY,-74.15800983137235,40.630115533833056,Closed,0 days 20:10:00.000000000,15
01/01/2016 03:50:16 PM,01/06/2016 01:09:20 AM,MANHATTAN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.93919996147221,40.79761100920796,Closed,4 days 09:19:04.000000000,15
01/01/2016 03:50:28 PM,01/07/2016 01:06:06 AM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.91309606358962,40.83498836390913,Closed,5 days 09:15:38.000000000,15
01/01/2016 03:51:21 PM,01/01/2016 03:55:39 PM,BROOKLYN,Banging/Pounding,Noise - Residential,NYPD,-74.02434337694541,40.62050771899987,Closed,0 days 00:04:18.000000000,15
01/01/2016 03:51:34 PM,01/01/2016 11:19:47 PM,MANHATTAN,Unauthorized Bus Layover,Illegal Parking,NYPD,-73.99070838884941,40.70997869814744,Closed,0 days 07:28:13.000000000,15
01/01/2016 03:52:00 PM,01/01/2016 03:52:00 PM,QUEENS,14 Derelict Vehicles,Derelict Vehicles,DSNY,-73.74447444717977,40.70869088345086,Pending,0 days 00:00:00.000000000,15
01/01/2016 03:52:00 PM,02/26/2016 12:00:00 PM,BROOKLYN,8 Request to Clean Vacant Lot,Vacant Lot,DSNY,-74.00934825055191,40.65089196620895,Closed,55 days 20:08:00.000000000,15
01/01/2016 03:52:00 PM,01/05/2016 12:00:00 PM,QUEENS,E2A Storage Of Receptacles,Other Enforcement,DSNY,-73.91297750074186,40.704604867328456,Closed,3 days 20:08:00.000000000,15
01/01/2016 03:53:14 PM,01/01/2016 04:39:24 PM,BROOKLYN,Banging/Pounding,Noise - Residential,NYPD,-73.9257628522692,40.67582392354257,Closed,0 days 00:46:10.000000000,15
01/01/2016 03:54:00 PM,01/05/2016 12:00:00 PM,QUEENS,E2A Storage Of Receptacles,Other Enforcement,DSNY,-73.91299555573241,40.70458841238072,Closed,3 days 20:06:00.000000000,15
01/01/2016 03:54:15 PM,01/01/2016 09:56:34 PM,QUEENS,Blocked Hydrant,Illegal Parking,NYPD,-73.89836692582462,40.75889790094121,Closed,0 days 06:02:19.000000000,15
01/01/2016 03:54:56 PM,01/01/2016 04:08:35 PM,MANHATTAN,Loud Music/Party,Noise - Street/Sidewalk,NYPD,-74.00687878198517,40.71238602419321,Closed,0 days 00:13:39.000000000,15
01/01/2016 03:55:00 PM,01/09/2016 12:00:00 PM,QUEENS,2R Bulk-Missed Recy Collection,Missed Collection (All Materials),DSNY,-73.8008408068392,40.76275046640397,Closed,7 days 20:05:00.000000000,15
01/01/2016 03:56:00 PM,01/02/2016 12:00:00 PM,BROOKLYN,12 Dead Animals,Sanitation Condition,DSNY,-73.95506861512935,40.61230007367742,Closed,0 days 20:04:00.000000000,15
01/01/2016 03:57:00 PM,01/01/2016 10:00:00 PM,QUEENS,Sewer Backup (Use Comments) (SA),Sewer,DEP,-73.76247408329151,40.68613442495021,Closed,0 days 06:03:00.000000000,15
01/01/2016 03:57:08 PM,01/01/2016 08:05:20 PM,BRONX,Loud Music/Party,Noise - Residential,NYPD,-73.89515217964085,40.858877105160865,Closed,0 days 04:08:12.000000000,15
01/01/2016 03:58:04 PM,01/08/2016 09:12:10 PM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.95626074893555,40.58486627676468,Closed,7 days 05:14:06.000000000,15
01/01/2016 03:58:20 PM,01/01/2016 06:08:10 PM,QUEENS,No Access,Blocked Driveway,NYPD,-73.87626799283039,40.745668550256006,Closed,0 days 02:09:50.000000000,15
01/01/2016 03:58:29 PM,01/14/2016 09:25:29 AM,BROOKLYN,COOKING GAS,GENERAL,HPD,-73.95897331500413,40.711209650263456,Closed,12 days 17:27:00.000000000,15
01/01/2016 03:58:29 PM,01/03/2016 07:22:14 PM,BROOKLYN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.95897331500413,40.711209650263456,Closed,2 days 03:23:45.000000000,15
01/01/2016 03:58:54 PM,01/06/2016 01:14:16 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.94605552153695,40.792566863708096,Closed,4 days 09:15:22.000000000,15
01/01/2016 03:58:57 PM,01/05/2016 11:00:25 AM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.88523940953542,40.86740094374612,Closed,3 days 19:01:28.000000000,15
01/01/2016 03:59:41 PM,01/15/2016 09:39:52 AM,BROOKLYN,Driver Complaint,Taxi Complaint,TLC,-73.98859295781712,40.699032386127186,Closed,13 days 17:40:11.000000000,15
01/01/2016 04:00:00 PM,,BROOKLYN,APARTMENT ONLY,HEAT/HOT WATER,HPD,-73.93149281893787,40.70254782273938,Open,,16
01/01/2016 04:00:00 PM,01/01/2016 05:00:00 PM,BROOKLYN,Pedestrian Signal,Traffic Signal Condition,DOT,,,Closed,0 days 01:00:00.000000000,16
01/01/2016 04:00:24 PM,01/02/2016 11:41:38 AM,MANHATTAN,Loud Music/Party,Noise - Residential,NYPD,-73.92860832326964,40.8634753274964,Closed,0 days 19:41:14.000000000,16
01/01/2016 04:01:04 PM,01/07/2016 10:53:13 AM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.91461762857192,40.8376738285906,Closed,5 days 18:52:09.000000000,16
01/01/2016 04:01:46 PM,01/01/2016 05:25:27 PM,BROOKLYN,Banging/Pounding,Noise - Commercial,NYPD,-73.95873208783347,40.72214194567235,Closed,0 days 01:23:41.000000000,16
01/01/2016 04:02:18 PM,01/20/2016 01:47:25 PM,Unspecified,Bicycle Rules and Regulations Summary - English,DOT Literature Request,DOT,,,Closed,18 days 21:45:07.000000000,16
01/01/2016 04:02:22 PM,01/05/2016 01:04:26 PM,BRONX,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.86558972888561,40.859875716254784,Closed,3 days 21:02:04.000000000,16
01/01/2016 04:02:24 PM,01/01/2016 09:01:57 PM,QUEENS,No Access,Blocked Driveway,NYPD,-73.9109314261646,40.764795777233424,Closed,0 days 04:59:33.000000000,16
01/01/2016 04:02:26 PM,01/06/2016 01:04:46 AM,MANHATTAN,ENTIRE BUILDING,HEAT/HOT WATER,HPD,-73.94725991696062,40.82679411875166,Closed,4 days 09:02:20.000000000,16
